,id,response,cand,question,knowledge,knowledge_ans,score
879,849,apprentice: i have recently started going to the gym to build some muscle mass. i have bought,NO_Q,NO_Q,Soy protein is a protein that is isolated from soybean.,NO_Q,-1.0
880,850,apprentice: i love cardigans and all types of sweaters. but right now it',NO_Q,NO_Q,"The cardigan was named after James Brudenell, 7th Earl of Cardigan, a British Army Major General who led the Charge of the Light Brigade at the Battle of Balaclava during the Crimean War.",NO_Q,-1.0
881,851,"the phrase changes ""poodle"" to ""doodle"" and was apparently first used in 1992",NO_Q,NO_Q,"The Encyclopædia Britannica traces the term ""designer dog"" to the late 20th century when breeders began to cross purebred Poodles with other purebred breeds in order to obtain a dog with the poodle's non-shedding coat, along with various desirable characteristics from other breeds.",NO_Q,-1.0
882,852,"Kurt Cobain is a songwriter, a musician, and an American singer",Kurt Cobain,songwriter,"After signing with major label DGC Records, Nirvana found breakthrough success with ""Smells Like Teen Spirit"" from their second album ""Nevermind"" (1991).",[CLS],0.0
883,853,wizard: they are identified by their clothes and their weapons.,NO_Q,NO_Q,"The pursuit, capture and release, or capture for food of fish is called fishing, which is not commonly categorised as a form of hunting.",NO_Q,-1.0
884,854,"wizard: yes, it is.",NO_Q,NO_Q,"The movements involved in gymnastics contribute to the development of the arms, legs, shoulders, back, chest and abdominal muscle groups.",NO_Q,-1.0
885,855,Wizard: I recently discovered that broken heart syndrome can actually lead to real physical damage to the heart,broken heart syndrome,heart disease,"The ""social-attachment system"" uses the ""pain system"" to encourage humans to maintain their close social relationships by causing pain when those relationships are lost.",[CLS],0.0
886,856,harry potter is a series of fantasy novels.,NO_Q,NO_Q,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",NO_Q,-1.0
887,857,"apprentice: i love the color green, but i don't know a lot about it",NO_Q,NO_Q,"By far the largest contributor to green in nature is chlorophyll, the chemical by which plants photosynthesize and convert sunlight into chemical energy.",NO_Q,-1.0
888,858,apprentice: i've heard of this show but i haven't watched it personally.,NO_Q,NO_Q,"As a result of very favorable Nielsen ratings that rank the show unprecedentedly high for a cable series, AMC has renewed the series each year.",NO_Q,-1.0
889,859,"apprentice: yes, i have. i used to be a cheerleader.",NO_Q,NO_Q,"It can be performed to motivate sports teams, entertain the audience, or for competition.",NO_Q,-1.0
890,860,apprentice: i like video games.,NO_Q,NO_Q,"Game design creates goals, rules and challenges to define a board game, card game, dice game, casino game, role-playing game, sport, video game, war game or simulation that produces desirable interactions among its participants and, possibly, spectators.",NO_Q,-1.0
891,861,"wizard: yeah, i enjoy bowling as a sport, but i enjoy it as ",NO_Q,NO_Q,"Further strings of strikes are referred to as the number with the word ""bagger"", such as ""four-bagger"" for four consecutive strikes.",NO_Q,-1.0
892,862,"apprentice: shadow of your love. wizard: yeah, shadow of your love. what is your",NO_Q,NO_Q,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",NO_Q,-1.0
893,863,wizard: yes! gnr is one of my favorite rock bands from the 80s! apprentice,NO_Q,NO_Q,"After leaving Guns N' Roses in 1996, he co-founded the supergroup Velvet Revolver, which re-established him as a mainstream performer in the mid to late 2000s.",NO_Q,-1.0
894,864,"elvis was born in tupelo, mississippi and moved to memphis when he was 13 years",NO_Q,NO_Q,"""Hound Dog"" has been recorded more than 250 times.",NO_Q,-1.0
895,865,wizard: it is easy to use the application or website.,NO_Q,NO_Q,"Bow Wow Wow are an English 1980s new wave band, created by Malcolm McLaren.",NO_Q,-1.0
896,866,35 million,NO_Q,NO_Q,"The twin albums ""Use Your Illusion I"" and ""Use Your Illusion II"" (1991) debuted at number two and number one on the ""Billboard"" 200 respectively and have sold a combined 35 million copies worldwide, including 14 million units in the United States.",NO_Q,-1.0
897,867,wizard: i'm sorry to hear that.. how old was he/she,NO_Q,NO_Q,"As a result of this physical and social evolution, dogs, more than any other species, have acquired the ability to understand and communicate with humans and they are uniquely attuned to their behaviors.",NO_Q,-1.0
898,868,wizard: green is a color that is created using a combination of yellow and blue.,NO_Q,NO_Q,Many creatures have adapted to their green environments by taking on a green hue themselves as camouflage.,NO_Q,-1.0
899,869,ancient greece,NO_Q,NO_Q,"Later, bodybuilder Earle Liederman advocated the use of ""beef juice"" or ""beef extract"" (basically, consomme) as a way to enhance muscle recovery.",NO_Q,-1.0
900,870,apprentice: i'm a professional bowler. i love the sport. wizard: that,NO_Q,NO_Q,"One of the most infamous of splits is the 7–10 split, often called ""goal posts"" or ""bedposts"", where the bowler is left with the leftmost and the rightmost pin in the back row (the ""number 7"" and ""number 10"") to knock down with a single ball to achieve a spare.",NO_Q,-1.0
901,871,"wizard: well, color psychology is the study of how different hues determine human behavior.",NO_Q,NO_Q,"Colour can indeed influence a person; however, it is important to remember that these effects differ between people.",NO_Q,-1.0
902,872,wizard: i'm a senior university student and my girlfriend graduated last year and moved to,NO_Q,NO_Q,"Much of the service is free, but Skype Credit or a subscription is required to call a landline or a mobile phone number.",NO_Q,-1.0
903,873,"Kurt Cobain's debut album ""Bleach"" was released on the independent",Bleach,Kurt Cobain's debut album,"Nirvana's debut album ""Bleach"" was released on the independent record label Sub Pop in 1989.",[CLS],0.0
904,874,the complementary color of rose is spring green.,NO_Q,NO_Q,The complementary color of rose is spring green.,NO_Q,-1.0
905,875,apprentice: i really like kurt's cobain's music. did you like,NO_Q,NO_Q,"Yes are an English rock band formed in London in 1968 by singer Jon Anderson, bassist Chris Squire, guitarist Peter Banks, keyboardist Tony Kaye, and drummer Bill Bruford.",NO_Q,-1.0
906,876,apprentice: i've never been skiing. i live in florida. wizard: i haven,NO_Q,NO_Q,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",NO_Q,-1.0
907,877,Elvis was born in 1935.,Elvis,Elvis Presley,"With a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll.","elvis presley[SEP] with a series of successful network television appearances and chart-topping records, he became the leading figure of the newly popular sound of rock and roll",0.07999999999999999
908,878,"wizard: well, i'm not sure i agree with you. i mean, i think",NO_Q,NO_Q,"Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".",NO_Q,-1.0
909,879,apprentice: i'm glad i took accounting at school. i'm not sure i',NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
910,880,"wizard: i've never been bowling, but i've heard it's ",NO_Q,NO_Q,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",NO_Q,-1.0
911,881,apprentice: i heard instagram is better than facebook.,NO_Q,NO_Q,The massive influx of personal information that has become available online and stored in the cloud has put user privacy at the forefront of discussion of the databases ability to safely store such personal information.,NO_Q,-1.0
912,882,apprentice: my son does.,NO_Q,NO_Q,"The most commonly given ethical objection to meat-eating is that, for most people living in the developed world, it is not necessary for survival or health; slaughtering animals solely because people enjoy the taste of meat is argued by some to be wrong and morally unjustifiable.",NO_Q,-1.0
913,883,"wizard: well, a general is important, and there is a star system.",NO_Q,NO_Q,"(Although a major outranks a lieutenant, a lieutenant outranks a sergeant-major).",NO_Q,-1.0
914,884,wizard: it's a lot older than soccer.,NO_Q,NO_Q,"The offense, which is the team controlling the oval-shaped football, attempts to advance down the field by running with or passing the ball, while the defense, which is the team without control of the ball, aims to stop the offense's advance and aims to take control of the ball for themselves.",NO_Q,-1.0
915,885,"wizard: i like the green on jade, it is evoked by light which has",NO_Q,NO_Q,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",NO_Q,-1.0
916,886,"wizard: yes, he is. he is the lead singer of the band.",NO_Q,NO_Q,"The band signed with Roadrunner Records in 1999 and re-released their once-independent album ""The State"".",NO_Q,-1.0
917,887,Bowling is a sport or leisure activity.,Bowling,sport or leisure activity,"A strike is when all the pins are knocked down on the first roll, whereas a spare is when all the pins are knocked over on the second shot.",[CLS],0.0
918,888,apprentice: i am a nurse. i love investing.,NO_Q,NO_Q,"Mercy Ships currently operates the largest non-governmental hospital ship in the world, providing humanitarian aid like free health care, community development projects, community health education, mental health programs, agriculture projects, and palliative care for terminally ill patients.",NO_Q,-1.0
919,889,apprentice: i'm not a fan of nickelback.,NO_Q,NO_Q,"Nickelback is one of the most commercially successful Canadian groups, having sold more than 50 million albums worldwide and ranking as the eleventh best-selling music act, and the second best-selling foreign act in the U.S. of the 2000s, behind The Beatles.",NO_Q,-1.0
920,890,wizard: cross country skiing involves a lot of walking and running.,NO_Q,NO_Q,Skiing has a history of almost five millennia.,NO_Q,-1.0
921,891,"wizard: well, there is a whole science to the study of color called color psychology.",NO_Q,NO_Q,"Factors such as gender, age, and culture can influence how an individual perceives color.",NO_Q,-1.0
922,892,harry potter and the philosopher's stone are two of the most popular books in the world,NO_Q,NO_Q,"They have attracted a wide adult audience as well as younger readers, and are often considered cornerstones of modern young adult literature.",NO_Q,-1.0
923,893,apprentice: what is football?,NO_Q,NO_Q,"Currently (2016), there are multiple professional football leagues in North America: the three best known are the National Football League (NFL) and the Arena Football League (AFL) in the U.S. and the Canadian Football League (CFL) in Canada.",NO_Q,-1.0
