,id,response,cand,question,knowledge,knowledge_ans,score
1808,751,no.,NO_Q,NO_Q,"Accounting, which has been called the ""language of business"", measures the results of an organization's economic activities and conveys this information to a variety of users, including investors, creditors, management, and regulators.",NO_Q,-1.0
1809,752,Aguilera's seventh studio album Lotus was released in November 2012.,Aguilera,What artist released his seventh album?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1810,752,Aguilera's seventh studio album Lotus was released in November 2012.,seventh,How many albums did Aguilera release?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1811,752,Aguilera's seventh studio album Lotus was released in November 2012.,Lotus,What was Aguilera's seventh album called?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1812,752,Aguilera's seventh studio album Lotus was released in November 2012.,November 2012,When was Aguilera's seventh album released?,"His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience.",[CLS],0.0
1813,753,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France",Winter Olympics,What was the name of the first sporting event held in France?,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.",winter olympics,1.0
1814,753,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France",1924,What year did the first Winter Olympics take place?,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.",1924,1.0
1815,753,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France",Winter Olympics,What was the name of the first sporting event held in France?,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.",winter olympics,1.0
1816,753,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France",Chamonix,In what city were the first Winter Olympics held?,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.",chamonix,1.0
1817,753,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France",France,What country hosted the first Winter Olympics?,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.",france,1.0
1818,753,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France",the 1924 Winter Olympics,What was the first Winter Olympics?,"The first Winter Olympics, the 1924 Winter Olympics, was held in Chamonix, France.",1924 winter olympics,1.0
1819,754,no,NO_Q,NO_Q,"Several minerals have a green color, including the emerald, which is colored green by its chromium content.",NO_Q,-1.0
1820,755,McCulloch v. Maryland,Maryland,McCulloch v. what state?,"Kendrick Lamar Duckworth (born June 17, 1987) is an American rapper and songwriter.",[CLS],0.0
1821,756,"Alecia Beth Moore was born on September 8, 1979, in Doylestown, Pennsylvania, to",Alecia Beth Moore,"Who was born on September 8, 1979?","The books have won multiple awards, and sold more than 400 million copies.",[CLS],0.0
1822,756,"Alecia Beth Moore was born on September 8, 1979, in Doylestown, Pennsylvania, to","September 8, 1979",When was Alecia Beth Moore born?,"The books have won multiple awards, and sold more than 400 million copies.",[CLS],0.0
1823,756,"Alecia Beth Moore was born on September 8, 1979, in Doylestown, Pennsylvania, to",Pennsylvania,In what state was Alecia Beth Moore born?,"The books have won multiple awards, and sold more than 400 million copies.",[CLS],0.0
1824,756,"Alecia Beth Moore was born on September 8, 1979, in Doylestown, Pennsylvania, to",September,What month was Alecia Beth Moore born?,"The books have won multiple awards, and sold more than 400 million copies.",[CLS],0.0
1825,757,He became only the third player (after Sanath Jayasuriya and ,third,Where did he rank after Sanath Jayasuriya?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
1826,757,He became only the third player (after Sanath Jayasuriya and ,Sanath Jayasuriya,Who was the only other player to win a World Cup?,"Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.",[CLS],0.0
1827,758,The two wanted to form a project that combined their favorite parts of bands like Entombe,Entombe,What was the name of the band that the two wanted to combine?,"The emotional ""pain"" of a broken heart is believed to be part of the survival instinct.",[CLS],0.0
1828,758,The two wanted to form a project that combined their favorite parts of bands like Entombe,a project,What did the two want to create?,"The emotional ""pain"" of a broken heart is believed to be part of the survival instinct.",[CLS],0.0
1829,758,The two wanted to form a project that combined their favorite parts of bands like Entombe,bands,What did the two want to combine their favorite parts of?,"The emotional ""pain"" of a broken heart is believed to be part of the survival instinct.",[CLS],0.0
1830,759,"Koko B. Ware spent his early days in the sport in the Mid-South,",Koko B. Ware,Who spent his early days in the sport?,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",[CLS],0.0
1831,759,"Koko B. Ware spent his early days in the sport in the Mid-South,",the Mid-South,Where did Ware spend his early days?,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",[CLS],0.0
1832,759,"Koko B. Ware spent his early days in the sport in the Mid-South,",his early days,What did Koko B. Ware spend in the sport?,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",[CLS],0.0
1833,759,"Koko B. Ware spent his early days in the sport in the Mid-South,",the sport,Koko B. Ware spent his early days in what?,"Slash has since released three solo albums: ""Slash"" (2010), featuring an array of famous guest musicians, and ""Apocalyptic Love"" (2012) and ""World on Fire"" (2014), recorded with his band, Myles Kennedy and the Conspirators.",[CLS],0.0
1834,760,no,NO_Q,NO_Q,"However, excessive hunting has also heavily contributed to the endangerment, extirpation and extinction of many animals.",NO_Q,-1.0
1835,761,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
