,id,response,cand,question,knowledge,knowledge_ans,score
947,896,"kurt cobain was a singer, songwriter and musician. he was 28 when",NO_Q,NO_Q,"On April 8, 1994, Kurt Cobain, the lead singer of the grunge band Nirvana, was found dead at his home, located at 171 Lake Washington Boulevard East in Seattle, Washington.",NO_Q,-1.0
948,897,"the role varies wildly in responsibilities, it evolved as a paraprofession in",NO_Q,NO_Q,There are different models of care for EMS providers which significantly influence the scope of practice of paramedics in an area.,NO_Q,-1.0
949,898,"DeMarcus moved to Nashville in 1992, earning his first record deal as part of ",1992,DeMarcus moved to Nashville,"Guns N' Roses' debut album, ""Appetite for Destruction"" (1987), reached number one on the ""Billboard"" 200 a year after its release, on the strength of ""Sweet Child o' Mine"", the band's only single to reach number one on the ""Billboard"" Hot 100.",[CLS],0.0
950,899,kurt cobain was such a talented singer. wizard heard his songs regularly. wizard,NO_Q,NO_Q,"Kurt Donald Cobain (February 20, 1967 – April 5, 1994) was an American singer, songwriter, and musician.",NO_Q,-1.0
951,900,no.,NO_Q,NO_Q,"""Growing Up With Hello Kitty"" is a DVD production, currently available in two volumes, featuring Hello Kitty and her twin sister Mimmy as they learn life lessons.",NO_Q,-1.0
952,901,James Maury Henson,James Maury Henson,James Maury Henson was an American actor,"In 1968, three of the genre's most famous acts, Led Zeppelin, Black Sabbath and Deep Purple were founded.",[CLS],0.0
953,902,"the amount of land that is wooded in ireland is about 11% of the total,",NO_Q,NO_Q,"As of 2013, the amount of land that is wooded in Ireland is about 11% of the total, compared with a European average of 35%.",NO_Q,-1.0
954,903,the information was nonpublic information.,NO_Q,NO_Q,"Lawful hunting is distinguished from poaching, which is the illegal killing, trapping or capture of the hunted species.",NO_Q,-1.0
955,904,no,NO_Q,NO_Q,no_passages_used,NO_Q,-1.0
956,905,rockefeller traveled widely and met with both foreign rulers and u.s. president,NO_Q,NO_Q,"The neurological process involved in the perception of heartache is not known, but is thought to involve the anterior cingulate cortex of the brain, which during stress may overstimulate the vagus nerve causing pain, nausea or muscle tightness in the chest.",NO_Q,-1.0
957,906,the xfl was a professional american football league that played its only season in 2001.,NO_Q,NO_Q,The XFL was a professional American football league that played its only season in 2001.,NO_Q,-1.0
958,907,the sea peoples,NO_Q,NO_Q,"Vegetarianism is the practice of abstaining from the consumption of meat (red meat, poultry, seafood, and the flesh of any other animal), and may also include abstention from by-products of animal slaughter.",NO_Q,-1.0
959,908,chris jericho defeated stevie ray to win the world television championship (stevie ray substitu,NO_Q,NO_Q,"Financial accounting focuses on the reporting of an organization's financial information, including the preparation of financial statements, to external users of the information, such as investors, regulators and suppliers; and management accounting focuses on the measurement, analysis and reporting of information for internal use by management.",NO_Q,-1.0
960,909,the magic lost to the atlanta hawks in the first-round of the playoffs. howard,NO_Q,NO_Q,"The first match of American football was played on November 6, 1869, between two college teams, Rutgers and Princeton, under rules based on the association football rules of the time.",NO_Q,-1.0
961,910,no,NO_Q,NO_Q,"The word ""ski"" is one of a handful of words Norway has exported to the international community.",NO_Q,-1.0
962,911,hough,NO_Q,NO_Q,"In most countries, neurosurgeon training requires a minimum period of seven years after graduating from medical school.",NO_Q,-1.0
963,912,"Flair became the first person to be inducted into the WWE Hall of Fame twice, the",the WWE Hall of Fame,The Hall of Fame,"It is sometimes referred to, mostly outside Ireland, as the Irish Potato Famine, because about two-fifths of the population was solely reliant on this cheap crop for a number of historical reasons.",[CLS],0.0
964,912,"Flair became the first person to be inducted into the WWE Hall of Fame twice, the",Flair,WWE Hall of Famer,"It is sometimes referred to, mostly outside Ireland, as the Irish Potato Famine, because about two-fifths of the population was solely reliant on this cheap crop for a number of historical reasons.",[CLS],0.0
965,913,no,NO_Q,NO_Q,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,NO_Q,-1.0
966,914,"the band's third album audio secrecy, was recorded at the blackbird studios",NO_Q,NO_Q,"Different variations of coffee cocktails pre-date the now-classic Irish coffee by at least 100 years, before Joe Sheridan, a head chef at the restaurant and coffee shop in the Foynes Airbase Flying boat terminal building, County Limerick played his part in 1942 or 1943 after a group of American passengers disembarked from a several-hour failed Atlantic crossing due to bad weather conditions on a Pan Am Clipper flying boat.",NO_Q,-1.0
967,915,neither.,NO_Q,NO_Q,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NO_Q,-1.0
968,916,"After her break up with Rob Lowe, Gilbert left for New York City to star in the",the,Gilbert left for New York City to star in the film,"In pin bowling variations, the target is usually to knock over pins at the end of a lane.",[CLS],0.0
969,917,henson,NO_Q,NO_Q,"Users can connect their Instagram account to other social media profiles, enabling them to share photos to those profiles as well.",NO_Q,-1.0
970,918,no.,NO_Q,NO_Q,"The culture of the United Kingdom is influenced by the UK's history as a developed island country, a liberal democracy and a major power; its predominantly Christian religious life; and its composition of four countries—England, Wales, Scotland and Northern Ireland—each of which has distinct customs, cultures and symbolism.",NO_Q,-1.0
971,919,the two joined up with producer and multi-instrumentalist ethan johns to begin recording,NO_Q,NO_Q,A bowling ball is a piece of sporting equipment used to hit bowling pins in the sport of bowling.,NO_Q,-1.0
972,920,bowring had begun contributing to the newly founded westminster review and had been appointed its editor by ben,NO_Q,NO_Q,"Physiologically, it is largely aerobic in nature and requires stamina as well as mental strength.",NO_Q,-1.0
973,921,the music,NO_Q,NO_Q,"Under DSHEA, responsibility for determining the safety of the dietary supplements changed from government to the manufacturer and supplements no longer required approval from the U.S. Food and Drug Administration (FDA) before distributing product.",NO_Q,-1.0
974,922,"Bushido provoked much discussion through his use of controversial song lyrics, which can be",controversial song lyrics,controversial lyrics,It also has a long historical tradition as the color of Ireland and of Gaelic culture.,[CLS],0.0
975,923,Bobby Darin,Bobby Darin,Bobby Darin is an American singer-songwriter,"Online stores typically enable shoppers to use ""search"" features to find specific models, brands or items.",[CLS],0.0
976,924,no,NO_Q,NO_Q,"Most emeralds are highly included, so their toughness (resistance to breakage) is classified as generally poor.",NO_Q,-1.0
977,925,karzai has proved to be more cautious than was expected.,NO_Q,NO_Q,"More than 50 billion chickens are raised annually as a source of food, for both their meat and their eggs.",NO_Q,-1.0
978,926,black had befriended elijah stuart. stuart opened a taver,NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
979,927,no,NO_Q,NO_Q,"Originally intended as an aid to travel over snow, they are now mainly used recreationally in the sport of skiing.",NO_Q,-1.0
980,928,she got her big break when chosen for her ability to walk in towering heels on a,NO_Q,NO_Q,"Street food is ready-to-eat food or drink sold by a hawker, or vendor, in a street or other public place, such as at a market or fair.",NO_Q,-1.0
981,929,1984,NO_Q,NO_Q,"Grunge (sometimes referred to as the Seattle sound) is a subgenre of alternative rock and a subculture that emerged during the in the Pacific Northwest U.S. state of Washington, particularly in Seattle and nearby towns.",NO_Q,-1.0
982,930,no,NO_Q,NO_Q,Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that can later be released to fuel the organisms' activities (energy transformation).,NO_Q,-1.0
983,931,no,NO_Q,NO_Q,The band achieved commercial success in both Australia and the United States.,NO_Q,-1.0
984,932,the uk and scotland are the other two.,NO_Q,NO_Q,"Situated in the North Atlantic, the islands have a total area of approximately 315,159 km, and a combined population of just under 70 million.",NO_Q,-1.0
985,933,"The lead single being ""Culo""","""Culo",culo context,The regulations governing the cars are unique to the championship.,[CLS],0.0
986,934,Wallis Simpson,Wallis Simpson,Wallis Simpson is an American actress and singer,no_passages_used,[CLS],0.0
987,935,"Anal Cunt was formed on March 1, 1988, in the city of Newton, Massachusetts","March 1, 1988",date of birth,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",[CLS],0.0
988,936,the walking dead: the game,NO_Q,NO_Q,The Walking Dead (also known as The Walking Dead: The Game and The Walking Dead: Season One) is an episodic interactive drama graphic adventure survival horror video game developed and published by Telltale Games.,NO_Q,-1.0
989,937,"""how you remind me""",NO_Q,NO_Q,"""Billboard"" ranks them the most successful rock group of the decade; their song ""How You Remind Me"" was listed as the best-selling rock song of the decade and the fourth best-selling of the decade.",NO_Q,-1.0
990,938,the 1970-71 season brought new additions to the cast.,NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
991,939,"The presiding judge closed the proceedings, ruling that Mielke was not mentally fit",The presiding judge,judge,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",[CLS],0.0
992,940,it's between blue and yellow on the visible spectrum,NO_Q,NO_Q,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",NO_Q,-1.0
993,941,no,NO_Q,NO_Q,"Saint Patrick's Day, although a legal holiday only in Suffolk County, Massachusetts (where it is recognized alongside Evacuation Day) and Savannah, Georgia, is nonetheless widely recognized and celebrated throughout the United States.",NO_Q,-1.0
994,942,"the original australian production opened in october 1960 at the princess theatre in melbourne, before touring to the",NO_Q,NO_Q,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",NO_Q,-1.0
