,id,response,cand,question,knowledge,knowledge_ans,score
2411,925,Wizard: Well I am a big fan cooked sausage in a general term. Apprentice:,Wizard,What is the name of the person who is a fan of cooked sausage?,"More than 50 billion chickens are raised annually as a source of food, for both their meat and their eggs.",[CLS],0.0
2412,925,Wizard: Well I am a big fan cooked sausage in a general term. Apprentice:,Apprentice,What is the term for a wizard who likes cooked sausage?,"More than 50 billion chickens are raised annually as a source of food, for both their meat and their eggs.",[CLS],0.0
2413,926,Cohan appeared in 1930 in a revival of his tribute to vaudeville and his,Cohan,Who appeared in 1930 in a revival of his tribute?,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
2414,926,Cohan appeared in 1930 in a revival of his tribute to vaudeville and his,1930,When did Cohan appear?,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
2415,926,Cohan appeared in 1930 in a revival of his tribute to vaudeville and his,vaudeville,Cohan appeared in 1930 as a tribute to what artist?,"Accounting can be divided into several fields including financial accounting, management accounting, external auditing, tax accounting and cost accounting.",[CLS],0.0
2416,927,hughes,NO_Q,NO_Q,"Originally intended as an aid to travel over snow, they are now mainly used recreationally in the sport of skiing.",NO_Q,-1.0
2417,928,"wizard: yes, i have.",NO_Q,NO_Q,"Street food is ready-to-eat food or drink sold by a hawker, or vendor, in a street or other public place, such as at a market or fair.",NO_Q,-1.0
2418,929,"Merman was married and divorced four times. Her first marriage, in 1940, was to",four,How many times was Merman married and divorced?,"Grunge (sometimes referred to as the Seattle sound) is a subgenre of alternative rock and a subculture that emerged during the in the Pacific Northwest U.S. state of Washington, particularly in Seattle and nearby towns.",[CLS],0.0
2419,929,"Merman was married and divorced four times. Her first marriage, in 1940, was to",1940,When was Merman's first marriage?,"Grunge (sometimes referred to as the Seattle sound) is a subgenre of alternative rock and a subculture that emerged during the in the Pacific Northwest U.S. state of Washington, particularly in Seattle and nearby towns.",[CLS],0.0
2420,929,"Merman was married and divorced four times. Her first marriage, in 1940, was to",Merman,Whose first marriage was to a man?,"Grunge (sometimes referred to as the Seattle sound) is a subgenre of alternative rock and a subculture that emerged during the in the Pacific Northwest U.S. state of Washington, particularly in Seattle and nearby towns.",[CLS],0.0
2421,930,Shen Kuo was born in Qiantang (modern-day Hangzhou) in,Shen Kuo,Who was born in Qiantang?,Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that can later be released to fuel the organisms' activities (energy transformation).,[CLS],0.0
2422,930,Shen Kuo was born in Qiantang (modern-day Hangzhou) in,Qiantang,Where was Shen Kuo born?,Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that can later be released to fuel the organisms' activities (energy transformation).,[CLS],0.0
2423,930,Shen Kuo was born in Qiantang (modern-day Hangzhou) in,Hangzhou,What is the modern name of Qiantang?,Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that can later be released to fuel the organisms' activities (energy transformation).,[CLS],0.0
2424,930,Shen Kuo was born in Qiantang (modern-day Hangzhou) in,modern-day Hangzhou,What is Qiantang?,Photosynthesis is a process used by plants and other organisms to convert light energy into chemical energy that can later be released to fuel the organisms' activities (energy transformation).,[CLS],0.0
2425,931,"Rosalynn returned to the campaign trail, this time on a national quest to gather",Rosalynn,Who returned to the campaign trail?,The band achieved commercial success in both Australia and the United States.,[CLS],0.0
2426,931,"Rosalynn returned to the campaign trail, this time on a national quest to gather",the campaign trail,Where did Rosalynn return to?,The band achieved commercial success in both Australia and the United States.,[CLS],0.0
2427,932,Peter buys a TiVo.,Peter,Who buys a TiVo?,"Situated in the North Atlantic, the islands have a total area of approximately 315,159 km, and a combined population of just under 70 million.",[CLS],0.0
2428,932,Peter buys a TiVo.,a TiVo,What does Peter buy?,"Situated in the North Atlantic, the islands have a total area of approximately 315,159 km, and a combined population of just under 70 million.",[CLS],0.0
2429,933,"Seabiscuit was injured during a race. Woolf, who was riding him, said",Woolf,Who was riding Seabiscuit?,The regulations governing the cars are unique to the championship.,[CLS],0.0
2430,933,"Seabiscuit was injured during a race. Woolf, who was riding him, said",Seabiscuit,Who was injured during a race?,The regulations governing the cars are unique to the championship.,[CLS],0.0
2431,933,"Seabiscuit was injured during a race. Woolf, who was riding him, said",a race,What was Seabiscuit injured during?,The regulations governing the cars are unique to the championship.,[CLS],0.0
2432,934,Orci and Kurtzman were asked to write the script for a new Star Trek,Kurtzman,Who did Orci work with?,no_passages_used,[CLS],0.0
2433,934,Orci and Kurtzman were asked to write the script for a new Star Trek,Star Trek,Orci and Kurtzman were asked to write the script for what movie?,no_passages_used,[CLS],0.0
2434,934,Orci and Kurtzman were asked to write the script for a new Star Trek,the script,What did Orci and Kurtzman write?,no_passages_used,[CLS],0.0
2435,934,Orci and Kurtzman were asked to write the script for a new Star Trek,a new Star Trek,Orci and Kurtzman were asked to write the script for what?,no_passages_used,[CLS],0.0
2436,935,"Jimmy was becoming ""big in Japan"", and in 1972 had a #1 hit in the United",Jimmy,"Who was becoming ""big in Japan""?","The maximum score is 300, which is achieved by getting 12 strikes in a row.",[CLS],0.0
2437,935,"Jimmy was becoming ""big in Japan"", and in 1972 had a #1 hit in the United",Japan,In what country was Jimmy a big hit?,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",[CLS],0.0
2438,935,"Jimmy was becoming ""big in Japan"", and in 1972 had a #1 hit in the United",1972,In what year did Jimmy have a #1 hit in the United States?,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",[CLS],0.0
2439,935,"Jimmy was becoming ""big in Japan"", and in 1972 had a #1 hit in the United",the United,Where did Jimmy have a #1 hit in 1972?,"The maximum score is 300, which is achieved by getting 12 strikes in a row.",[CLS],0.0
2440,936,lewis hoad,NO_Q,NO_Q,The Walking Dead (also known as The Walking Dead: The Game and The Walking Dead: Season One) is an episodic interactive drama graphic adventure survival horror video game developed and published by Telltale Games.,NO_Q,-1.0
2441,937,"""How You Remind Me""",How You Remind Me,What is the name of the song?,"""Billboard"" ranks them the most successful rock group of the decade; their song ""How You Remind Me"" was listed as the best-selling rock song of the decade and the fourth best-selling of the decade.","""how you remind me""",1.0
2442,938,expletive delighted!,NO_Q,NO_Q,It is evoked by light which has a dominant wavelength of roughly 495570 nm.,NO_Q,-1.0
2443,939,Harry Potter was created by JK Rowling. Do you like it?,Harry Potter,What book was created by JK Rowling?,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people.",[CLS],0.0
